conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,text_clean,label_model,model_conf,label_lexicon,final_label,status
1909528995227746583,Tue Apr 08 08:49:51 +0000 2025,0,In this economy emang gak boleh fomo konser,1909529107974545773,,dreamtomyself,in,,0,0,0,https://x.com/undefined/status/1909529107974545773,1143122642108502016,,ini this economy memang enggak boleh fomo konser,negative,0.6464260816574097,positive,,ambiguous
1909430771716440117,Tue Apr 08 06:07:48 +0000 2025,1,@BossPicoin @idextratime Selalu ada opportunity di market jangan takut ketinggalan ,1909488329286205693,,BossPicoin,in,,0,0,0,https://x.com/undefined/status/1909488329286205693,1394882614217957377,,bosspicoin idextratime selalu ada opportunity di market jangan takut ketinggalan,positive,0.6729986667633057,negative,,ambiguous
1908463815987278021,Sun Apr 06 01:40:06 +0000 2025,7,@belidisyopi Udah saatnya konten horor ini mkin jelas dan kita jangan takut. Semua demi konten.,1908696181301252465,,belidisyopi,in,,0,0,0,https://x.com/undefined/status/1908696181301252465,1781677426717933568,,belidisyopi sudah saatnya konten horor ini makin jelas dan kita jangan takut semua demi konten,positive,0.5393665432929993,negative,,ambiguous
1908513729664200946,Sat Apr 05 13:35:06 +0000 2025,1193,(titipan) Plis untuk para pembela Palestina JANGAN PAKE AI-GENERATED! Terutama ikut-ikutan tren Ghibli! Cukup Zionis aja yang FOMO. Artist Pro-Palestina itu banyak kok mari saling dukung dengan komis artist! tulen https://t.co/hSftyp6QmY,1908513729664200946,https://pbs.twimg.com/media/GnxnH1YW4AAYesJ.jpg,,in,,6,2,522,https://x.com/undefined/status/1908513729664200946,1288199621148254209,,titipan plis untuk para pembela palestina jangan pakai ai generated terutama ikut ikutan tren ghibli cukup zionis saja yang fomo artist pro palestina itu banyak kok mari saling dukung dengan komis artist tulen,positive,0.5277208685874939,negative,,ambiguous
1905281570967298345,Sat Apr 05 11:22:42 +0000 2025,0,@samsungID Dari bajunya sepatunya sampe hijab-nya semua udah kurancang demi konten OOTD lebaran #AwesomeRayaStyle #AwesomeIntelligence #GalaxyA56 #GalaxyA36,1908480409245290940,,samsungID,in,,0,0,0,https://x.com/undefined/status/1908480409245290940,2486431514,,samsungid dari bajunya sepatunya sampai hijab nya semua sudah kurancang demi konten ootd lebaran awesomerayastyle awesomeintelligence galaxya galaxya,positive,0.6398100852966309,negative,,ambiguous
1907676997813162425,Sat Apr 05 04:31:58 +0000 2025,0,@snottinger Di Bandung harus aware dengan sekitar. Saya lama kerja di Jabodetabek+ sekarang jadi warlok Bandung. Motor &amp; mobil potong jalur udh biasa marka belum putus main nyebrang biasa. Kalo perlu klaksonin aja gak harus ikut tren gak ada yg nglakson di Bandung . Lu bener lu didukung.,1908377047598326236,,snottinger,in,,0,0,0,https://x.com/undefined/status/1908377047598326236,305049376,,snottinger di bandung harus aware dengan sekitar saya lama kerja di jabodetabek sekarang jadi warlok bandung motor amp mobil potong jalur sudah biasa marka belum putus main nyebrang biasa kalo perlu klaksonin saja enggak harus ikut tren enggak ada yang nglakson di bandung lu benar lu didukung,positive,0.6434152722358704,negative,,ambiguous
1908364213443321947,Sat Apr 05 03:40:58 +0000 2025,2,perihal AI dari hari ke hari yang makin bagus gue ga takut tergantikan sih. gue juga mulai adapt AI buat bisa masuk ke workflow gue lebih takut ketinggalan sama designer yg ngerti make AI ketimbang tergantikan sama AI bros yang cuman mainin prompt.,1908364213443321947,,,in,,0,1,0,https://x.com/undefined/status/1908364213443321947,1794185686071001088,,perihal ai dari hari ke hari yang makin bagus gue enggak takut tergantikan sih gue juga mulai adapt ai buat bisa masuk ke workflow gue lebih takut ketinggalan sama designer yang mengerti memakai ai ketimbang tergantikan sama ai bros yang cuman mainin prompt,positive,0.557440459728241,negative,,ambiguous
1908330069753565467,Sat Apr 05 01:25:18 +0000 2025,0,walaupun katanya setiap anak punya jalannya masing-masing tapi tetep aja gua takut ketinggalan di antara temen-temen yg lain,1908330069753565467,,,in,,0,0,0,https://x.com/undefined/status/1908330069753565467,1476529260831535106,,walaupun katanya setiap anak punya jalannya masing masing tapi tetap saja gua takut ketinggalan di antara teman teman yang lain,positive,0.589259684085846,negative,,ambiguous
1907722848741069140,Fri Apr 04 18:27:43 +0000 2025,0,@sepakterjangku7 Hai @sepakterjangku7! Usaha jual beli bibit kelapa sawit memang bisa jadi peluang yang menjanjikan tapi butuh strategi yang matang biar nggak cuma ikut-ikutan tren. Aku bantu kasih langkah-langkah praktis ya berdasarkan apa yang aku tahu. Pertama kamu harus paham pasar. Bibit,1908224980136947949,,sepakterjangku7,in,,0,0,0,https://x.com/undefined/status/1908224980136947949,1720665183188922368,,sepakterjangku hai sepakterjangku usaha jual beli bibit kelapa sawit memang bisa jadi peluang yang menjanjikan tapi butuh strategi yang matang biar enggak cuma ikut ikutan tren aku bantu kasih langkah langkah praktis ya berdasarkan apa yang aku tahu pertama kamu harus paham pasar bibit,positive,0.7066723704338074,negative,,ambiguous
1908199673447489782,Fri Apr 04 16:53:22 +0000 2025,0,Kami mau bisa hidup sejahtera tanpa harus ikut tren #KaburAjaDulu. Kami mau bisa bergerak bebas membantu Palestina karna pemerintah menjamin kesejahteraan kami. Kami mau teman-teman rentan mendapatkan kesempatan yang sama seperti orang normal disini ,1908201236425535776,,gearcloudy,in,,0,1,0,https://x.com/undefined/status/1908201236425535776,1631819627587067904,,kami mau bisa hidup sejahtera tanpa harus ikut tren kaburajadulu kami mau bisa bergerak bebas membantu palestina karena pemerintah menjamin kesejahteraan kami kami mau teman teman rentan mendapatkan kesempatan yang sama seperti orang normal disini,positive,0.5838425159454346,negative,,ambiguous
1907644053203857663,Thu Apr 03 04:10:51 +0000 2025,0,takut kalau nggak punya banyak teman takut dicap ansos takut ketinggalan cerita. Jadi sebisa mungkin selalu hadir selalu ikut nimbrung selalu berusaha jadi bagian dari pergaulan yang ada.,1907646957277098435,,myhppylittlepil,in,,0,1,0,https://x.com/undefined/status/1907646957277098435,1009388234621632512,,takut kalau enggak punya banyak teman takut dicap ansos takut ketinggalan cerita jadi sebisa mungkin selalu hadir selalu ikut nimbrung selalu berusaha jadi bagian dari pergaulan yang ada,positive,0.4769194722175598,negative,,ambiguous
1906697000214827204,Mon Mar 31 13:16:04 +0000 2025,0,Hindari takut ketinggalan entry alias fomo karena ada yg namanya reentry kecuali kalo mau buang2 duit ya silahkan wkwk #xauusd #gold https://t.co/pkTg25r27t,1906697000214827204,https://pbs.twimg.com/media/GnXy0RhbAAA8_ad.jpg,,in,,1,0,0,https://x.com/undefined/status/1906697000214827204,295154771,,hindari takut ketinggalan entry alias fomo karena ada yang namanya reentry kecuali kalo mau buang duit ya silakan wkwk xauusd gold,positive,0.6132762432098389,negative,,ambiguous
1905452341274575172,Sun Mar 30 01:32:50 +0000 2025,0,@BarisanOpOsisi Emang aneh kluarga gen halilintar ini al gerakan sholat diginiin demi konten @dexamethasoone,1906157639085830450,,BarisanOpOsisi,in,,0,0,0,https://x.com/undefined/status/1906157639085830450,1351304285171040258,,barisanoposisi memang aneh keluarga gen halilintar ini al gerakan sholat dibeginikan demi konten dexamethasoone,negative,0.526654839515686,positive,,ambiguous
1905887925159756152,Sat Mar 29 07:41:05 +0000 2025,0,guys aku masih belom di bales di line boleh gak yaa kalo ak chat shift sore juga?.. udah takut ketinggalan info ini,1905887925159756152,,,in,,0,1,0,https://x.com/undefined/status/1905887925159756152,1864900693209018368,,guys aku masih belum di balas di line boleh enggak ya kalo aku chat shift sore juga sudah takut ketinggalan info ini,negative,0.5087525844573975,positive,,ambiguous
1905854285306380592,Sat Mar 29 05:38:12 +0000 2025,233,--buat lu dan temen-temen tech lu mikir kalau Miyazaki bakal oke-oke aja satu dunia mengkooptasi estetik hasil dari kerja keras tim-nya selama ini demi konten cepat/gratis dan mengerdilkan seniman lain yang bertahun-tahun melatih kemampuan dan keterampilan mereka di dunia seni?,1905856999151264245,,smekdoncat,in,,1,2,56,https://x.com/undefined/status/1905856999151264245,130500843,,buat lu dan teman teman tech lu mikir kalau miyazaki bakal oke oke saja satu dunia mengkooptasi estetik hasil dari kerja keras tim nya selama ini demi konten cepat gratis dan mengerdilkan seniman lain yang bertahun tahun melatih kemampuan dan keterampilan mereka di dunia seni,negative,0.5355908870697021,positive,,ambiguous
1905462885880660274,Fri Mar 28 04:29:48 +0000 2025,0,@keeihvo @ofChaoticNight @asackurajo @wuombin @meoritz @karimovoa @wintlr @chaewnt GW BELUM KETINGGALAN KAN BANG...? Udah 100 abad enggak nengok sana-sini jujur takut ketinggalan info apalagi soal urusan perut begini ,1905477398944182292,,hyunvwok,in,,0,0,0,https://x.com/undefined/status/1905477398944182292,2271343639,,keeihvo ofchaoticnight asackurajo wuombin meoritz karimovoa wintlr chaewnt gue belum ketinggalan kan bang sudah abad enggak menengok sana sini jujur takut ketinggalan info apalagi soal urusan perut begini,positive,0.4823569655418396,negative,,ambiguous
1905142741237125366,Thu Mar 27 06:58:13 +0000 2025,0,@fruitearchen BETUL aku juga niatnya mau take cc songkran dulu zodiac juga beberapa modelnya aku suka tapi gak semua aku take wkwk. INI AKU MASIH PANTAU TERUS GO takut ketinggalan dan keduluan ,1905152360445321292,,fruitearchen,in,,0,0,0,https://x.com/undefined/status/1905152360445321292,1185950408260251649,,fruitearchen betul aku juga niatnya mau take cc songkran dulu zodiac juga beberapa modelnya aku suka tapi enggak semua aku take wkwk ini aku masih pantau terus go takut ketinggalan dan keduluan,positive,0.5949466228485107,negative,,ambiguous
1904760797982843215,Thu Mar 27 02:14:33 +0000 2025,0,@hopeulicious @nwotariz nah ini basic nya harus tau dulu selera sendiri jgn cm demi konten atau rasa penasaran malah jd buang makanan walau ya bayar pake duit sndiri tp ttp aja byk diluar sana susah dpt makanan kalo blm pernah/gak biasa makan yg mentah bs coba yg mateng / stgh mateng pdhl byk pilihan,1905080972892348863,,hopeulicious,in,,0,0,0,https://x.com/undefined/status/1905080972892348863,1046005642517929984,,hopeulicious nwotariz nah ini basic nya harus tau dulu selera sendiri jangan cuma demi konten atau rasa penasaran malah jadi buang makanan walau ya bayar pakai duit sendiri tapi tetap saja banyak diluar sana susah dapat makanan kalo belum pernah enggak biasa makan yang mentah bisa coba yang mateng stgh mateng padahal banyak pilihan,positive,0.6634367108345032,negative,,ambiguous
1904450529650204707,Tue Mar 25 09:36:56 +0000 2025,0,@yellw_3to23 aku udah stay tune loh dritadi takut ketinggalan lagi ,1904467526861594971,,yellw_3to23,in,,0,0,0,https://x.com/undefined/status/1904467526861594971,1410606323410952193,,yellw tapi aku sudah stay tune loh dritadi takut ketinggalan lagi,positive,0.6996062994003296,negative,,ambiguous
1904466745576091974,Tue Mar 25 09:33:50 +0000 2025,0,Good! emang ego demi konten ni orang kenceng bgt,1904466745576091974,,,in,,0,0,0,https://x.com/undefined/status/1904466745576091974,1374263607223984131,,good memang ego demi konten nih orang kencang banget,negative,0.6000902056694031,positive,,ambiguous
1904194570189181420,Mon Mar 24 20:12:21 +0000 2025,0,@thinkboutcheol bagusss tp berat jd gaboleh meleng pas nonton. takut ketinggalan dikit lgsng gapaham ,1904265046265618457,,thinkboutcheol,in,,0,1,0,https://x.com/undefined/status/1904265046265618457,1032524485591674880,,thinkboutcheol bagus tapi berat jadi gaboleh meleng pas menonton takut ketinggalan dikit lgsng gapaham,positive,0.6323421597480774,negative,,ambiguous
1904119416817942918,Mon Mar 24 10:33:40 +0000 2025,1,BALAS Konten Willie Salim Warga Palembang Gelar Masak Daging 300 Kg: Kami Sudah Biasa Makan Daging https://t.co/hveG7MIHkp. Hati hati posting di medsos jangan demi konten merendahkan martabat pihak lain hati hati bisa ada akibat hukum Aplikasi Tnos menyediakan konsultasi hukum https://t.co/4L5kTLGjQt,1904119416817942918,https://pbs.twimg.com/media/GmzKOEQaEAATi63.jpg,,in,,0,0,0,https://x.com/undefined/status/1904119416817942918,1510182930127417345,,balas konten willie salim warga palembang gelar masak daging kg kami sudah biasa makan daging hati hati posting di medsos jangan demi konten merendahkan martabat pihak lain hati hati bisa ada akibat hukum aplikasi tnos menyediakan konsultasi hukum,negative,0.5865742564201355,positive,,ambiguous
1903993845945401460,Mon Mar 24 08:48:45 +0000 2025,0,@neVerAl0nely semoga bukan karena demi konten demi arafah tapi memang dari hati,1904093015616245770,,neVerAl0nely__,in,,0,0,0,https://x.com/undefined/status/1904093015616245770,1466370433,,neveral nely semoga bukan karena demi konten demi arafah tapi memang dari hati,positive,0.5350629091262817,negative,,ambiguous
