"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1915083596085461031","Thu Apr 24 04:44:11 +0000 2025","1","@RekamDigital_ Cc @DivHumas_Polri @CCICPolri tindak yang begini. Nyebar berita menyesatkan saja demi konten","1915265491339559269","","RekamDigital_","in","","0","1","0","https://x.com/bukanpinokio_/status/1915265491339559269","1812596576566829056","bukanpinokio_"
"1915264057277288888","Thu Apr 24 04:38:29 +0000 2025","0","p1h nih beneran definisi gen z yang kalo gak ikut tren tiktok bakal demam kali yak tapi gua suka bgt mereka kalo udah gen z era","1915264057277288888","","","in","","0","0","0","https://x.com/sberryhdog/status/1915264057277288888","1546868976369954816","sberryhdog"
"1915259796217061659","Thu Apr 24 04:21:33 +0000 2025","0","nasibb kebagian dayy-9 malahan keganggu sana sini entah yang bocoran soal jadine keseringan scroll X takut ketinggalan berita materi ambyar semua ya Allah konsistennya jga redupp. apa perlu restt ya?","1915259796217061659","","","in","","0","0","0","https://x.com/abuww_/status/1915259796217061659","1855455914863861760","abuww_"
"1915259139850399979","Thu Apr 24 04:18:57 +0000 2025","0","sorry ya w repost SEMUAA YG LEWAT krn takut ketinggalan hue masih kerja brok gbs pantengin TL","1915259139850399979","","","in","Indonesia","0","0","0","https://x.com/urfavsunshIne/status/1915259139850399979","950327183385374720","urfavsunshIne"
"1915153016518533205","Thu Apr 24 04:12:28 +0000 2025","0","@studywithtere mau ikutann jam berapa ka takut ketinggalan","1915257506835636684","","studywithtere","in","my online diary || 8teen","0","0","0","https://x.com/i96ell/status/1915257506835636684","1891968083897745409","i96ell"
"1915169362396537095","Thu Apr 24 04:12:25 +0000 2025","0","@ShinyAsahii ADA STUDY TOUR DI SEKOLAH AKU TAKUT KETINGGALAN BUS","1915257495578435952","","ShinyAsahii","in","케플러, I/XI — 2002 ☽","0","0","0","https://x.com/ShinyChaehyun/status/1915257495578435952","805619475319898112","ShinyChaehyun"
"1915169362396537095","Thu Apr 24 04:11:23 +0000 2025","0","@ShinyHaewon TAKUT KETINGGALAN BUS DD. HARI INI KK ADA STUDY TOUR DI SEKOLAH","1915257235393175840","","ShinyHaewon","in","케플러, I/XI — 2002 ☽","0","0","0","https://x.com/ShinyChaehyun/status/1915257235393175840","805619475319898112","ShinyChaehyun"
"1915169362396537095","Thu Apr 24 04:11:02 +0000 2025","0","@ShinyWinteo Aku bangun pagi soalnya hari ini ada Study Tour Kk. Takut ketinggalan bus","1915257147606311033","","ShinyWinteo","in","케플러, I/XI — 2002 ☽","0","1","0","https://x.com/ShinyChaehyun/status/1915257147606311033","805619475319898112","ShinyChaehyun"
"1915209079028580395","Thu Apr 24 04:04:22 +0000 2025","0","@nakamahargamati lagian sih ada ada aja demi konten","1915255469956063693","","nakamahargamati","in","Indonesia","0","0","0","https://x.com/index_msu/status/1915255469956063693","1444541782654533633","index_msu"
"1913941382164873606","Thu Apr 24 04:03:30 +0000 2025","0","@iionghyuck Hallo juga kak Raden! semoga kita bisa akrab ya ngobrol banyak boleh banget aku aslinya yapper profesional (kalo lg gak lemes). ngakakkk kakak takut ketinggalan ya? kalau ketinggalan biar ketemu kakak harus sebut nama kakak 4x gak?","1915255253785862559","","iionghyuck","in","snd. evadere.","0","0","0","https://x.com/yunjikn/status/1915255253785862559","1359701981313474562","yunjikn"
"1915229881295671403","Thu Apr 24 03:59:25 +0000 2025","0","@sotodagiing ngebut banget ini takut ketinggalan wkwk","1915254223119499491","","sotodagiing","in","fkg undip 25 (aamiin)","0","0","0","https://x.com/herellaaas/status/1915254223119499491","1804382671273160705","herellaaas"
"1914862763408761209","Wed Apr 23 06:14:27 +0000 2025","0","@4n4n53tegal sering banget kaya gtu fomo skincare","1914925819417518469","","4n4n53tegal","in","","0","0","0","https://x.com/astdvrh/status/1914925819417518469","2892023760","astdvrh"
"1914884485079847364","Wed Apr 23 06:06:01 +0000 2025","42","@tanyarlfes Karna dia bisa maintain bentuk badannya sih bisa makan banyak dan diimbangi dengan olahraga pasti olahraga juga gila banget. Ngga kaya konten kreator lain demi konten mukbang sampai ngebiarin BBnya naik bahkan hampir obesitas ngelihatnya malah kasian.","1914923697947001023","","tanyarlfes","in","","0","1","0","https://x.com/Oktovvvvv/status/1914923697947001023","1826195995967078400","Oktovvvvv"
"1914842403548336151","Wed Apr 23 05:38:17 +0000 2025","1","@RomiAuliaPutra1 @C_IndahJKT48 Jam berapa kak takut ketinggalan huhu","1914916715659715031","","RomiAuliaPutra1","in","","0","1","0","https://x.com/denoxind/status/1914916715659715031","2862016362","denoxind"
"1914209370809983016","Wed Apr 23 05:22:51 +0000 2025","0","@closenewsone @FaktaBerita89 @Narasi_winda @FerryNLangelo Wah kok bisa sih dukung Israel yang lagi getol genosida rakyat Palestina? 🇵🇸 Ribuan nyawa melayang rumah-rumah hancur tapi malah bilang Papua Timika ️ Israel ? Mungkin perlu buka mata lebih lelet lihat fakta di lapangan bukan cuma ikut-ikutan tren. Dukung perdamaian bukan","1914912834233995752","","closenewsone","in","","0","0","0","https://x.com/SyiamiU46544/status/1914912834233995752","1833922108440915968","SyiamiU46544"
"1914911394530808316","Wed Apr 23 05:17:08 +0000 2025","1"," : wihh keren km morning person ya jam 4 dah bangun. pasti tahajud sm shubuhan ya : engga gitu mslhnya aku ini wita kamu wib. sm aku takut ketinggalan bus berangkat kerja. : oalaa kirain hehehe : tapi tetep shubuhan kok hehehe","1914911394530808316","","","in","Tembalang 1, Indonesia","0","1","0","https://x.com/wargatemcy/status/1914911394530808316","1384273902","wargatemcy"
"1914564304734675231","Wed Apr 23 05:16:12 +0000 2025","0","@item_jangkrik sekelas wakil walikota tapi tidak paham putusan pengadilan... demi konten Youtube malah jadi tambah g....... bapak itu.","1914911161352331390","","item_jangkrik","in","Palembang","0","0","0","https://x.com/omPalembang/status/1914911161352331390","746463025","omPalembang"
"1914909158337323512","Wed Apr 23 05:08:15 +0000 2025","0","jurnal jurnil kita ada ga si grup yg tanpa kating gitu?? aku takut ketinggalan info dehh","1914909158337323512","","","in","","0","1","0","https://x.com/serapharchangel/status/1914909158337323512","1388295939157233665","serapharchangel"
"1914907338370134240","Wed Apr 23 05:01:01 +0000 2025","0","kabar ukt ui gmn ya? uda ada kelanjutannya blm? aku takut ketinggalan","1914907338370134240","","","in","boarding school !!","0","2","0","https://x.com/alasukatidur/status/1914907338370134240","1815917382189342720","alasukatidur"
"1914637445037220094","Wed Apr 23 04:59:49 +0000 2025","0","@bacottetangga__ aura cinta rela bersuara dengan otak kosong demi konten","1914907037450035523","","bacottetangga__","in","","0","0","0","https://x.com/illuminatidrpme/status/1914907037450035523","1221561433797713920","illuminatidrpme"
"1914633327182495751","Wed Apr 23 04:58:14 +0000 2025","0","@_maidraw Huhuhuww aku juga takut ketinggalan ","1914906639297339492","","_maidraw","in","HEESEUNG's — 라면즈 — HeeJakeHoon","0","0","0","https://x.com/_evanCHU/status/1914906639297339492","1764639949931020288","_evanCHU"
"1914874066093355419","Wed Apr 23 04:49:59 +0000 2025","1","@Pai_C1 Kadang nalar manusia entah kemana. Hanya demi konten rela merendahkan harkat dan martabat nya sbg manusia (perempuan)","1914904563297214626","","Pai_C1","in","NoWhere","0","0","0","https://x.com/adywongjogja/status/1914904563297214626","221996441","adywongjogja"
"1914894836911800652","Wed Apr 23 04:28:39 +0000 2025","0","@hoonkeuu jadi ga tenang takut ketinggalan moment baru","1914899194923663607","","hoonkeuu","in","she/they, RPS.","0","0","0","https://x.com/ikeupark/status/1914899194923663607","1260575627289247752","ikeupark"
"1914890080571052453","Wed Apr 23 04:12:54 +0000 2025","0","@Eilaniaa_ PLS TAG AKU TAKUT KETINGGALAN ","1914895231302168648","","Eilaniaa_","in","Sea","0","1","0","https://x.com/aoreazudan/status/1914895231302168648","1752304461400387584","aoreazudan"
"1914853415957798956","Wed Apr 23 04:08:26 +0000 2025","0","@Pai_C1 Ampun dah ah demi konten dong","1914894104758247751","","Pai_C1","in","handleby2","0","0","0","https://x.com/nabastajla/status/1914894104758247751","1081742312202371077","nabastajla"
"1914851901327524018","Wed Apr 23 04:04:36 +0000 2025","0","@AyaPamungkas Aku ga maem isuk :( dadi sisanke bawa buanyak. Selain itu ya demi konten hahahaa. Kemaren gegara tulangku wes kropos juga njuk mulai merhatiin makanan selain suplemen huhu","1914893142530154639","","AyaPamungkas","in","Indonesia","0","0","0","https://x.com/anggitasan/status/1914893142530154639","429703453","anggitasan"
"1914869595305050289","Wed Apr 23 03:13:36 +0000 2025","0","@bizarrebeam tugasnya ada apaa aja deh kalau boleh tau... aku takut ketinggalan","1914880306018181604","","bizarrebeam","in","csui'23","0","1","0","https://x.com/flfytha/status/1914880306018181604","1405190339795718145","flfytha"
"1914878340705796190","Wed Apr 23 03:13:23 +0000 2025","0","@r0chamyn betul la tu takut ketinggalan ini anak","1914880251496423799","","r0chamyn","in","","0","1","0","https://x.com/nfrasyqn_/status/1914880251496423799","332066413","nfrasyqn_"
"1914831596194074934","Wed Apr 23 03:08:59 +0000 2025","0","@banjarbase Remake gedung MA biar kekinian jua jar ada anggaran.","1914879143122223388","","banjarbase","in","Banjarmasin, South Cal. U.S.I","0","0","0","https://x.com/n0askformore/status/1914879143122223388","1873148595756777473","n0askformore"
"1914850835877781899","Wed Apr 23 02:26:56 +0000 2025","0","@dikidawawe3 Demi konten dong sampe merusak tanaman","1914868562340274205","","dikidawawe3","in","handleby2","0","0","0","https://x.com/nabastajla/status/1914868562340274205","1081742312202371077","nabastajla"
"1914856333402423327","Wed Apr 23 01:39:45 +0000 2025","0","kok nggak ada yang bilang ke aku kalau bioskop akan tetap ada film bagus akan tetap diproduksi jadi kamu nggak perlu takut ketinggalan sama siapapun.","1914856689641382050","","Permoto","in","Full Sambat","0","0","0","https://x.com/Permoto/status/1914856689641382050","290344132","Permoto"
"1914801640525455687","Wed Apr 23 00:54:59 +0000 2025","0","@sbyfess Tidak semua org harus ikut tren","1914845420595110316","","sbyfess","in","","0","0","0","https://x.com/_anaklucu_/status/1914845420595110316","1220006494512414721","_anaklucu_"
"1914844155412668716","Wed Apr 23 00:54:30 +0000 2025","0","@badidadadaa dicepetin kapannn?? takut ketinggalan ","1914845301078417764","","badidadadaa","in","homophobic DNI","0","0","0","https://x.com/197OCHII/status/1914845301078417764","1427942529769431040","197OCHII"
"1914627789291933748","Tue Apr 22 23:39:46 +0000 2025","1","@tanyakanrl tergantung prosesnya gak semua proses org tuh gampang anjir ada aja kesulitannya tiap org. gausah takut ketinggalan kalo lu masih di jalan yang bener alias masih ngerti sama skripsi lu. kerjainlah. mau sidang cepet tp kl lunya ga ngerjain ya sama aja","1914826491827016176","","tanyakanrl","in","Western Australia, Australia","0","0","0","https://x.com/ahaIfbluesky/status/1914826491827016176","1153906011972857856","ahaIfbluesky"
"1914815373096223204","Tue Apr 22 23:36:36 +0000 2025","0","@sepnote AYAYy jangan takut ketinggalan. kita puny petualangan masing-masing","1914825696062660897","","sepnote","in","","0","0","0","https://x.com/dfegree/status/1914825696062660897","3287508168","dfegree"
"1914818252427104441","Tue Apr 22 23:07:01 +0000 2025","0","Demi konten guru jadi goblok","1914818252427104441","","","in","Waktu Indonesia Timur","0","0","0","https://x.com/kotaksegiempat/status/1914818252427104441","161502844","kotaksegiempat"
"1914450388096573599","Tue Apr 22 21:37:31 +0000 2025","0","@yaniarsim Malas banget anak SD sok2 an ngomong politik. Ngomong politik demi konten nya naik. Dan cuan ngalir. Gw selalu penasaran orang di balik layar mereka hahaha.","1914795727404056757","","yaniarsim","in","","0","0","0","https://x.com/kolaymamang/status/1914795727404056757","1886975370215481346","kolaymamang"
"1914122050488394001","Tue Apr 22 20:58:24 +0000 2025","0","@Pai_C1 Tolol bgt demi konten loe kejar bus yg gak punya aturan waktu di jln !!!","1914785886165983359","","Pai_C1","in","East Java, Indonesia","0","0","0","https://x.com/gwSbybgt/status/1914785886165983359","2938398248","gwSbybgt"
"1914759933905813952","Tue Apr 22 19:15:17 +0000 2025","0","kan banyak yg fomo konser","1914759933905813952","","","in","","0","0","0","https://x.com/YouCanCalMeDwi/status/1914759933905813952","1808436871921610752","YouCanCalMeDwi"
"1914676084844716453","Tue Apr 22 18:03:09 +0000 2025","0","@yushizle takut ketinggalan","1914741782799401032","","yushizle","in","","0","0","0","https://x.com/cometakemeout/status/1914741782799401032","1388163789816692737","cometakemeout"
"1914728545051714010","Tue Apr 22 17:23:55 +0000 2025","0","@wonyprambors iya ini lca aku skrg biar kekinian","1914731907033784383","","wonyprambors","in","","0","0","0","https://x.com/tic2saintmleux/status/1914731907033784383","1451638644","tic2saintmleux"
"1914538094994579795","Tue Apr 22 17:13:18 +0000 2025","0","@Mdy_Asmara1701 tidak berlaku untuk wilie salim demi konten satu kota dibilang rakus","1914729237225095447","","Mdy_Asmara1701","in","Palembang","0","0","0","https://x.com/Lian_Siahaan_14/status/1914729237225095447","488185680","Lian_Siahaan_14"
"1914717686636142674","Tue Apr 22 16:32:28 +0000 2025","0","@FishyByrners kak sama pengen tidur tapi takut ketinggalan","1914718960739885483","","FishyByrners","in","","0","1","0","https://x.com/___stjinxx/status/1914718960739885483","1283832112437587968","___stjinxx"
"1914713503656714474","Tue Apr 22 16:19:26 +0000 2025","0","@ByeonSeonshine Iihh sama ... Takut ketinggalan .. sblum ada closure dr kak odi ..","1914715682195038550","","ByeonSeonshine","in","Pameungpeuk, Indonesia","0","0","0","https://x.com/afifah_neng0306/status/1914715682195038550","1826914375795630080","afifah_neng0306"
"1914708050042294502","Tue Apr 22 16:03:24 +0000 2025","0","@aehlenes kalau lagi kaya gini tu rasanya pengen rest tapi takut ketinggalan info love languange","1914711646800634251","","aehlenes","in","","0","1","0","https://x.com/naanyagyu/status/1914711646800634251","1730870520739160064","naanyagyu"
"1914709584129974406","Tue Apr 22 16:01:22 +0000 2025","0","@YihwaSingt Bener..jd takut ketinggalan","1914711132562186264","","YihwaSingt","in","Indonesia","0","0","0","https://x.com/riennafand/status/1914711132562186264","465585330","riennafand"
"1914588867845611728","Tue Apr 22 15:53:53 +0000 2025","2","@Nobody_2811 Dek kamu tahu gak sedang melakukan pencemaran nama baik? Jangan demi konten kamu mau dijadikan tumbal pembenci Jokowi","1914709250993217559","","Nobody_2811","in","","0","0","0","https://x.com/mas_3budhi5/status/1914709250993217559","1717360247252385792","mas_3budhi5"
"1914650561800233059","Tue Apr 22 12:36:21 +0000 2025","0","@ourlvez05 oh yaudahhh gue takut ketinggalan makasih yahhh ","1914659539020079119","","ourlvez05","in","arsip; ","0","0","0","https://x.com/lookkhunnoos/status/1914659539020079119","1469348955951538181","lookkhunnoos"
"1914521411923963974","Tue Apr 22 12:36:15 +0000 2025","0","@ofJieunc Takut ketinggalan kendaraan","1914659512948285701","","ofJieunc","in"," ⍲ᴄɪ ","0","0","0","https://x.com/S0NGKNG/status/1914659512948285701","934758963622526976","S0NGKNG"
"1914559210551201960","Tue Apr 22 12:35:22 +0000 2025","0","@yooharam__ Janganlah takut ketinggalan yaaa.","1914659291942019556","","yooharam__","in","(•͡˘˛˘ •͡)┌П┐","0","0","0","https://x.com/suk4bebek_v2/status/1914659291942019556","1656037556700721152","suk4bebek_v2"
"1914194766579011729","Tue Apr 22 12:25:49 +0000 2025","0","@WayToNepenthe takut ketinggalan bang #fomo","1914656888270283117","","WayToNepenthe","in","ava cr. @_Loveinwinter_ ","0","0","0","https://x.com/AMSUNGHOON/status/1914656888270283117","1739926473769885696","AMSUNGHOON"
"1914656121471819918","Tue Apr 22 12:22:46 +0000 2025","1","ihh mau mandi tp takut ketinggalan GRABFOOD SO HOT #GrabFoodxTheHottestโชว์ #สกายนานิ #SkyNani #skywongravee #hirunkit_","1914656121471819918","","","in","nanami's","0","0","0","https://x.com/tteokjinieee/status/1914656121471819918","915488252517261312","tteokjinieee"
"1914652642963341379","Tue Apr 22 12:18:48 +0000 2025","0","@meowieefly takut ketinggalan ","1914655124506730842","","meowieefly","in","🌱","0","0","0","https://x.com/alternanth/status/1914655124506730842","1370413973523165191","alternanth"
"1914631466581205288","Tue Apr 22 12:14:08 +0000 2025","0","@ddonvl demi konten wkwk","1914653946934685701","","ddonvl","in","Indonesia","0","0","0","https://x.com/ulahnetijen/status/1914653946934685701","1216781108211109888","ulahnetijen"
"1914266153104642524","Tue Apr 22 12:13:29 +0000 2025","0","@bilovern q ikut koment disini takut ketinggalan mau muse https://t.co/rbsAl9zCQA","1914653783843631572","https://pbs.twimg.com/media/GpI3d3Ra4AM18fH.jpg","bilovern","in","","0","0","0","https://x.com/MemeyBangtan/status/1914653783843631572","1615531996910084097","MemeyBangtan"
"1914637348870246489","Tue Apr 22 12:11:26 +0000 2025","0","@nongkibae takut ketinggalan #FOMO","1914653269311496259","","nongkibae","in","ava cr. @_Loveinwinter_ ","0","1","0","https://x.com/AMSUNGHOON/status/1914653269311496259","1739926473769885696","AMSUNGHOON"
"1914653253624848651","Tue Apr 22 12:11:22 +0000 2025","0","Ini kira2 bapaknya smyle sama neona muncul sekitaran jam brp ya? Mo cari makan dulu tapi takut ketinggalan GRABFOOD SO HOT #GrabFoodxTheHottestโชว์ #SkyNani #สกายนานิ #skywongravee #hirunkit_ https://t.co/BA0tsEAEmA","1914653253624848651","","","in","Indonesia","0","0","0","https://x.com/kkuni_koo/status/1914653253624848651","1195840030901563392","kkuni_koo"
"1914649864660787688","Tue Apr 22 11:57:54 +0000 2025","0","Si Jeno Jeno itu live kapan dan jam berapa ya gue takut ketinggalan ","1914649864660787688","","","in","𝒥 ♡ 𝒥","0","0","0","https://x.com/middnessummer/status/1914649864660787688","1522766570321182720","middnessummer"
"1914645933985603665","Tue Apr 22 11:56:31 +0000 2025","0","@toothlesspawie hshshs gamau berpaling takut ketinggalan","1914649513652052426","","toothlesspawie","in","she/her","0","0","0","https://x.com/nattagemini/status/1914649513652052426","778258584","nattagemini"
